Experiment,Kamera,HVS_lD,SceneID,weight,Basisszenario,FS-Art,FS-Aufkommen,FS-Geschwindigkeit,RVA-Breite,RVA-Lage,RVA-Oberfläche,Tr_li-Breite,Tr_li-Markierung,Tr_li-baulTrennung,Tr_re-Breite,Tr_re-Markierung,Parken,Raus
MS,A,214,01_MS_A_214,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,-,0.0,-,-,
MS,A,217,01_MS_A_217,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,-,0.0,-,-,
MS,A,218,01_MS_A_218,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,-,0.0,-,-,
MS,A,221,01_MS_A_221,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,-,0.0,-,-,
MS,A,222,01_MS_A_222,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,-,0.0,-,-,
MS,A,225,01_MS_A_225,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,-,0.0,-,-,
MS,A,226,01_MS_A_226,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,-,0.0,-,-,
MS,A,229,01_MS_A_229,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,-,0.0,-,-,
MS,A,230,01_MS_A_230,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,-,0.0,-,-,
MS,A,241,01_MS_A_241,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,242,01_MS_A_242,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,245,01_MS_A_245,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,246,01_MS_A_246,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,249,01_MS_A_249,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,250,01_MS_A_250,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,253,01_MS_A_253,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,254,01_MS_A_254,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,257,01_MS_A_257,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,258,01_MS_A_258,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,261,01_MS_A_261,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,262,01_MS_A_262,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,265,01_MS_A_265,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,266,01_MS_A_266,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,269,01_MS_A_269,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,270,01_MS_A_270,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,281,01_MS_A_281,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,282,01_MS_A_282,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,285,01_MS_A_285,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,286,01_MS_A_286,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,289,01_MS_A_289,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,-,0.0,-,-,
MS,A,290,01_MS_A_290,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,-,0.0,-,-,
MS,A,293,01_MS_A_293,1,2,Tram,normal,50,2.0,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,294,01_MS_A_294,1,2,Tram,normal,30,2.0,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,297,01_MS_A_297,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,unterbrochen,-,0.0,-,-,
MS,A,298,01_MS_A_298,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,unterbrochen,-,0.0,-,-,
MS,A,299,01_MS_A_299,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,unterbrochen,-,0.0,-,-,
MS,A,300,01_MS_A_300,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,unterbrochen,-,0.0,-,-,
MS,A,301,01_MS_A_301,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,unterbrochen,-,0.0,-,-,
MS,A,302,01_MS_A_302,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,unterbrochen,-,0.0,-,-,
MS,A,303,01_MS_A_303,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,unterbrochen,-,0.0,-,-,
MS,A,304,01_MS_A_304,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,unterbrochen,-,0.0,-,-,
MS,A,305,01_MS_A_305,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,-,0.0,-,-,
MS,A,306,01_MS_A_306,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,-,0.0,-,-,
MS,A,307,01_MS_A_307,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,-,0.0,-,-,
MS,A,308,01_MS_A_308,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,-,0.0,-,-,
MS,A,309,01_MS_A_309,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,-,0.0,-,-,
MS,A,310,01_MS_A_310,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,-,0.0,-,-,
MS,A,311,01_MS_A_311,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,-,0.0,-,-,
MS,A,312,01_MS_A_312,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,-,0.0,-,-,
MS,A,313,01_MS_A_313,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,-,0.0,-,-,
MS,A,314,01_MS_A_314,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,-,0.0,-,-,
MS,A,315,01_MS_A_315,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,-,0.0,-,-,
MS,A,316,01_MS_A_316,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,-,0.0,-,-,
MS,A,317,01_MS_A_317,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,-,0.0,-,-,
MS,A,318,01_MS_A_318,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,-,0.0,-,-,
MS,A,319,01_MS_A_319,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,-,0.0,-,-,
MS,A,320,01_MS_A_320,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,-,0.0,-,-,
MS,A,321,01_MS_A_321,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,-,0.0,-,-,
MS,A,322,01_MS_A_322,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,-,0.0,-,-,
MS,A,323,01_MS_A_323,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,-,0.0,-,-,
MS,A,324,01_MS_A_324,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,-,0.0,-,-,
MS,A,325,01_MS_A_325,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,-,0.0,-,-,
MS,A,326,01_MS_A_326,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,-,0.0,-,-,
MS,A,327,01_MS_A_327,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,-,0.0,-,-,
MS,A,328,01_MS_A_328,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,-,0.0,-,-,
MS,A,337,01_MS_A_337,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,338,01_MS_A_338,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,339,01_MS_A_339,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,340,01_MS_A_340,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,341,01_MS_A_341,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,342,01_MS_A_342,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,343,01_MS_A_343,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,344,01_MS_A_344,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,345,01_MS_A_345,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,346,01_MS_A_346,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,347,01_MS_A_347,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,348,01_MS_A_348,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,349,01_MS_A_349,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,350,01_MS_A_350,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,351,01_MS_A_351,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,352,01_MS_A_352,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,353,01_MS_A_353,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,354,01_MS_A_354,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,355,01_MS_A_355,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,356,01_MS_A_356,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,357,01_MS_A_357,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,358,01_MS_A_358,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,359,01_MS_A_359,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,360,01_MS_A_360,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,361,01_MS_A_361,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,362,01_MS_A_362,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,363,01_MS_A_363,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,364,01_MS_A_364,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,365,01_MS_A_365,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,366,01_MS_A_366,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,367,01_MS_A_367,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,368,01_MS_A_368,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,377,01_MS_A_377,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,378,01_MS_A_378,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,379,01_MS_A_379,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,380,01_MS_A_380,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,381,01_MS_A_381,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,382,01_MS_A_382,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,383,01_MS_A_383,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,384,01_MS_A_384,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,385,01_MS_A_385,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,-,0.0,-,-,
MS,A,386,01_MS_A_386,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,-,0.0,-,-,
MS,A,387,01_MS_A_387,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,-,0.0,-,-,
MS,A,388,01_MS_A_388,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,-,0.0,-,-,
MS,A,389,01_MS_A_389,1,4,Kfz,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,390,01_MS_A_390,1,4,Kfz,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,391,01_MS_A_391,1,4,Kfz,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,392,01_MS_A_392,1,4,Kfz,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,395,01_MS_A_395,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,unterbrochen,-,0.0,-,-,
MS,A,396,01_MS_A_396,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,unterbrochen,-,0.0,-,-,
MS,A,399,01_MS_A_399,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,unterbrochen,-,0.0,-,-,
MS,A,400,01_MS_A_400,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,unterbrochen,-,0.0,-,-,
MS,A,403,01_MS_A_403,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,-,0.0,-,-,
MS,A,404,01_MS_A_404,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,-,0.0,-,-,
MS,A,407,01_MS_A_407,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,-,0.0,-,-,
MS,A,408,01_MS_A_408,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,-,0.0,-,-,
MS,A,411,01_MS_A_411,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,-,0.0,-,-,
MS,A,412,01_MS_A_412,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,-,0.0,-,-,
MS,A,415,01_MS_A_415,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,-,0.0,-,-,
MS,A,416,01_MS_A_416,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,-,0.0,-,-,
MS,A,419,01_MS_A_419,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,-,0.0,-,-,
MS,A,420,01_MS_A_420,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,-,0.0,-,-,
MS,A,423,01_MS_A_423,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,-,0.0,-,-,
MS,A,424,01_MS_A_424,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,-,0.0,-,-,
MS,A,435,01_MS_A_435,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,436,01_MS_A_436,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,439,01_MS_A_439,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,440,01_MS_A_440,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-hoch,0.0,-,-,
MS,A,443,01_MS_A_443,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,444,01_MS_A_444,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,447,01_MS_A_447,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,448,01_MS_A_448,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Doppellinie,Sperrpfosten-niedrig,0.0,-,-,
MS,A,451,01_MS_A_451,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,452,01_MS_A_452,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,455,01_MS_A_455,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,456,01_MS_A_456,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Sperrpfosten-niedrig,0.0,-,-,
MS,A,459,01_MS_A_459,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,460,01_MS_A_460,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,463,01_MS_A_463,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,464,01_MS_A_464,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,475,01_MS_A_475,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,476,01_MS_A_476,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,479,01_MS_A_479,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,480,01_MS_A_480,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.75,Sperrfläche,Blumenkasten,0.0,-,-,
MS,A,483,01_MS_A_483,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,-,0.0,-,-,
MS,A,484,01_MS_A_484,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,-,0.0,-,-,
MS,A,487,01_MS_A_487,1,4,Einbahn,viel,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,488,01_MS_A_488,1,4,Einbahn,viel,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,0.25,durchgezogen,Sperrpfosten-niedrig,0.0,-,-,
MS,A,489,01_MS_A_489,1,4,Tram,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,unterbrochen,-,0.0,-,-,
MS,A,490,01_MS_A_490,1,4,Tram,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,unterbrochen,-,0.0,-,-,
MS,A,493,01_MS_A_493,1,4,Tram,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,unterbrochen,-,0.0,-,-,
MS,A,494,01_MS_A_494,1,4,Tram,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,unterbrochen,-,0.0,-,-,
MS,A,497,01_MS_A_497,1,4,Tram,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,-,0.0,-,-,
MS,A,498,01_MS_A_498,1,4,Tram,normal,30,3.5,FS-Parken/Seitenraum,Asphalt,0.25,durchgezogen,-,0.0,-,-,
MS,A,501,01_MS_A_501,1,4,Tram,normal,50,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,-,0.0,-,-,
MS,A,502,01_MS_A_502,1,4,Tram,normal,30,3.5,FS-Parken/Seitenraum,Asphalt-Farbig,0.25,durchgezogen,-,0.0,-,-,
MS,A,505,01_MS_A_505,1,4,Tram,normal,50,3.5,FS-Parken/Seitenraum,Asphalt,0.75,Doppellinie,-,0.0,-,-,
