Experiment,Kamera,SR_lD,SceneID,weight,Basisszenario,Links_RVA,Tr_li-Breite,Tr_li-Art,Tr_li_baulTrennung,RVA-Breite,Tr_re-Breite,Tr_re-Art,GW-Breite,GW-Geschäftsnutzung,Häuserfront,Raus
CP,P,923,01_CP_P_923,1,8,Grünanlage,0.75,Aufpflasterung,-,3.5,0.75,Grünstreifen,schmal,ja,normal,
CP,P,928,01_CP_P_928,1,8,Grünanlage,0.0,-,-,3.5,0.25,Aufpflasterung,schmal,ja,normal,
CP,P,929,01_CP_P_929,1,8,Grünanlage,0.25,Grünstreifen,-,3.5,0.25,Aufpflasterung,schmal,ja,normal,
CP,P,930,01_CP_P_930,1,8,Grünanlage,0.25,Aufpflasterung,-,3.5,0.25,Aufpflasterung,schmal,ja,normal,
CP,P,931,01_CP_P_931,1,8,Grünanlage,0.75,Grünstreifen,-,3.5,0.25,Aufpflasterung,schmal,ja,normal,
CP,P,932,01_CP_P_932,1,8,Grünanlage,0.75,Aufpflasterung,-,3.5,0.25,Aufpflasterung,schmal,ja,normal,
CP,P,937,01_CP_P_937,1,8,Grünanlage,0.0,-,-,3.5,0.75,Aufpflasterung,schmal,ja,normal,
CP,P,938,01_CP_P_938,1,8,Grünanlage,0.25,Grünstreifen,-,3.5,0.75,Aufpflasterung,schmal,ja,normal,
CP,P,939,01_CP_P_939,1,8,Grünanlage,0.25,Aufpflasterung,-,3.5,0.75,Aufpflasterung,schmal,ja,normal,
CP,P,940,01_CP_P_940,1,8,Grünanlage,0.75,Grünstreifen,-,3.5,0.75,Aufpflasterung,schmal,ja,normal,
CP,P,941,01_CP_P_941,1,8,Grünanlage,0.75,Aufpflasterung,-,3.5,0.75,Aufpflasterung,schmal,ja,normal,
CP,A,136,01_CP_A_136,1,2,Fahrstreifen,0.0,-,-,2.0,0.0,-,schmal,-,normal,
CP,A,137,01_CP_A_137,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.0,-,schmal,-,normal,
CP,A,138,01_CP_A_138,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,-,normal,
CP,A,139,01_CP_A_139,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.0,-,schmal,-,normal,
CP,A,140,01_CP_A_140,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,-,normal,
CP,A,141,01_CP_A_141,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,A,142,01_CP_A_142,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,A,143,01_CP_A_143,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,A,144,01_CP_A_144,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,A,145,01_CP_A_145,1,2,Fahrstreifen,0.0,-,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,A,146,01_CP_A_146,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,A,147,01_CP_A_147,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,A,148,01_CP_A_148,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,A,149,01_CP_A_149,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,A,150,01_CP_A_150,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,A,151,01_CP_A_151,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,A,152,01_CP_A_152,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,A,153,01_CP_A_153,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,A,154,01_CP_A_154,1,2,Fahrstreifen,0.0,-,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,A,155,01_CP_A_155,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,A,156,01_CP_A_156,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,A,157,01_CP_A_157,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,A,158,01_CP_A_158,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,A,159,01_CP_A_159,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,A,160,01_CP_A_160,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,A,161,01_CP_A_161,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,A,162,01_CP_A_162,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,A,163,01_CP_A_163,1,2,Fahrstreifen,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,A,164,01_CP_A_164,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,A,165,01_CP_A_165,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,A,166,01_CP_A_166,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,A,167,01_CP_A_167,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,A,168,01_CP_A_168,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,A,169,01_CP_A_169,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,A,170,01_CP_A_170,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,A,171,01_CP_A_171,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,A,172,01_CP_A_172,1,2,Fahrstreifen,0.0,-,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,A,173,01_CP_A_173,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,A,174,01_CP_A_174,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,A,175,01_CP_A_175,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,A,176,01_CP_A_176,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,A,177,01_CP_A_177,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,A,178,01_CP_A_178,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,A,179,01_CP_A_179,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,A,180,01_CP_A_180,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,A,181,01_CP_A_181,1,2,Fahrstreifen,0.0,-,-,2.0,0.0,-,schmal,ja,normal,
CP,A,182,01_CP_A_182,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.0,-,schmal,ja,normal,
CP,A,183,01_CP_A_183,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,ja,normal,
CP,A,184,01_CP_A_184,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.0,-,schmal,ja,normal,
CP,A,185,01_CP_A_185,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,ja,normal,
CP,A,186,01_CP_A_186,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,A,187,01_CP_A_187,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,A,188,01_CP_A_188,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,A,189,01_CP_A_189,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,A,190,01_CP_A_190,1,2,Fahrstreifen,0.0,-,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,A,191,01_CP_A_191,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,A,192,01_CP_A_192,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,A,193,01_CP_A_193,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,A,194,01_CP_A_194,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,A,195,01_CP_A_195,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,A,196,01_CP_A_196,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,A,197,01_CP_A_197,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,A,198,01_CP_A_198,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,A,199,01_CP_A_199,1,2,Fahrstreifen,0.0,-,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,A,200,01_CP_A_200,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,A,201,01_CP_A_201,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,A,202,01_CP_A_202,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,A,203,01_CP_A_203,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,A,204,01_CP_A_204,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,A,205,01_CP_A_205,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,A,206,01_CP_A_206,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,A,207,01_CP_A_207,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,A,208,01_CP_A_208,1,2,Fahrstreifen,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,A,209,01_CP_A_209,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,A,210,01_CP_A_210,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,A,211,01_CP_A_211,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,A,212,01_CP_A_212,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,A,213,01_CP_A_213,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,A,214,01_CP_A_214,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,A,215,01_CP_A_215,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,A,216,01_CP_A_216,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,A,217,01_CP_A_217,1,2,Fahrstreifen,0.0,-,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,A,218,01_CP_A_218,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,A,219,01_CP_A_219,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,A,220,01_CP_A_220,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,A,221,01_CP_A_221,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,A,222,01_CP_A_222,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,A,223,01_CP_A_223,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,A,224,01_CP_A_224,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,A,225,01_CP_A_225,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,A,226,01_CP_A_226,1,2,Fahrstreifen,0.0,-,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,A,227,01_CP_A_227,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,A,228,01_CP_A_228,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,A,229,01_CP_A_229,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,A,230,01_CP_A_230,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,A,231,01_CP_A_231,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,A,232,01_CP_A_232,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,A,233,01_CP_A_233,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,A,234,01_CP_A_234,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,A,253,01_CP_A_253,1,2,Fahrstreifen,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,A,254,01_CP_A_254,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,A,255,01_CP_A_255,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,A,256,01_CP_A_256,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,A,257,01_CP_A_257,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,A,258,01_CP_A_258,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,A,259,01_CP_A_259,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,A,260,01_CP_A_260,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,A,261,01_CP_A_261,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
